,LBRRY_NM,LBRRY_ADDR,lat,lon,ONE_AREA_NM,TWO_AREA_NM,LBRRY_TY_NM
1003,부산광역시 반여도서관,부산광역시 해운대구 재반로282번길 38,35.2020277,129.1338241,부산광역시,해운대구,공공
1004,부산광역시 수영구도서관,부산광역시 수영구 남천서로 33,35.1444008,129.105256,부산광역시,수영구,공공
1005,부산광역시 망미도서관,부산광역시 수영구 연수로315번길 23,35.1734169,129.1049445,부산광역시,수영구,공공
1006,부산광역시 기장디지털도서관,"부산광역시 기장군 기장읍 기장대로 560, 7층",35.2435223,129.2229656,부산광역시,기장군,공공
1007,부산광역시 정관어린이도서관,부산광역시 기장군 정관읍 정관8로 11,35.322819,129.177707,부산광역시,기장군,공공
1008,부산광역시 연제도서관,부산광역시 연제구 황령산로 612,35.1714281,129.0828652,부산광역시,연제구,공공
1009,부산광역시 동래읍성도서관,부산광역시 동래구 동래로159번길 153,35.207052,129.094842,부산광역시,동래구,공공
1010,부산광역시 부산진구어린이청소년도서관,"부산광역시 부산진구 백양순환로110번길 25, 3층",35.1690132,129.0396629,부산광역시,부산진구,공공
1011,부산광역시 안락누리도서관,부산광역시 동래구 명안로10번길 64,35.1970401,129.1077755,부산광역시,동래구,공공
1012,부산광역시 강서기적의도서관,부산광역시 강서구 명지오션시티10로 80,35.0872758,128.9009941,부산광역시,강서구,공공
1013,부산광역시 해운대인문학도서관,부산광역시 해운대구 반여로 132,35.2005415,129.1236973,부산광역시,해운대구,공공
1014,부산광역시 동구어린이영어도서관,부산광역시 동구 수성로 21,35.1345788,129.042125,부산광역시,동구,공공
1015,부산광역시 대라다목적도서관,부산광역시 기장군 기장읍 차성서로 86,35.2409871,129.2104864,부산광역시,기장군,공공
1016,부산광역시 분포도서관,부산광역시 남구 분포로 97,35.1234937,129.1137445,부산광역시,남구,공공
1017,부산도서관,부산광역시 사상구 사상로310번길 33,35.1728784,128.9853065,부산광역시,사상구,공공
1018,부산광역시 고촌어울림도서관,부산광역시 기장군 철마면 고촌로 51,35.2389142,129.1723178,부산광역시,기장군,공공
1019,부산광역시 내리새라도서관,부산광역시 기장군 기장읍 기장대로 51,35.2373835,129.2154171,부산광역시,기장군,공공
1020,태백시립산소드림도서관,강원도 태백시 장수길 33,37.1798638,128.9848913,강원도,태백시,공공
1021,가평군 한석봉도서관,경기도 가평군 가평읍 문화로 187,37.8248081,127.5067831,경기도,가평군,공공
1022,가평군 설악도서관,경기도 가평군 설악면 자잠로 65,37.683239,127.4908736,경기도,가평군,공공
1023,가평군 청평도서관,경기도 가평군 청평면 은고개로 31,37.7395914,127.4241821,경기도,가평군,공공
1024,가평군 조종도서관,경기도 가평군 조종면 조종희망로26번길 22,37.818321,127.3529165,경기도,가평군,공공
1025,강진군도서관,전라남도 강진군 강진읍 남문길 10,34.640635,126.7695711,전라남도,강진군,공공
1026,해남군립도서관,전라남도 해남군 해남읍 군청길 4,34.5735147,126.5994916,전라남도,해남군,공공
1027,춘천시립도서관,강원도 춘천시 우석로 100,37.8631687,127.7503805,강원도,춘천시,공공
1028,경주시립도서관,경상북도 경주시 원화로 431-12,35.8598841,129.2186252,경상북도,경주시,공공
1029,경주시립송화도서관,경상북도 경주시 태종로 472-9,35.8421572,129.1816974,경상북도,경주시,공공
1030,경주시립중앙도서관,경상북도 경주시 금성로 236,35.8384087,129.2076376,경상북도,경주시,공공
1031,경주시립칠평도서관,경상북도 경주시 안강읍 비화중로 51,35.992291,129.2186912,경상북도,경주시,공공
1032,경주시립감포도서관,경상북도 경주시 감포읍 동해안로 2151,35.798772,129.4929311,경상북도,경주시,공공
1033,경주시립단석도서관,경상북도 경주시 건천읍 작원3길 23,35.8517385,129.1025403,경상북도,경주시,공공
1034,의성군립도서관,경상북도 의성군 안계면 안계길 114,36.3839638,128.4401794,경상북도,의성군,공공
1035,장안꿈마루어린이 작은도서관,"서울특별시 동대문구 한천로28길 5, 시온아트빌 102동 101호",37.5732149,127.0678793,서울특별시,동대문구,작은
1036,다산도서관,경상북도 고령군 다산면 다산로681,35.8219087,128.4272761,경상북도,고령군,공공
1037,시흥시 중앙도서관,경기도 시흥시 정왕대로 191,37.348122,126.735583,경기도,시흥시,공공
1038,자양한강도서관,서울특별시 광진구 뚝섬로52길 66,37.5296093,127.0779724,서울특별시,광진구,공공
1039,시흥시 능곡도서관,경기도 시흥시 능곡중앙로 85,37.371378,126.8131315,경기도,시흥시,공공
1040,시흥시 대야도서관,경기도 시흥시 은행로173번길 14,37.4454052,126.79664,경기도,시흥시,공공
1041,시흥시 군자도서관,경기도 시흥시 군자로 499,37.3456428,126.7852369,경기도,시흥시,공공
1042,시흥시 목감도서관,경기도 시흥시 솔고개길 33,37.3798877,126.8031025,경기도,시흥시,공공
1043,시흥시 장곡도서관,경기도 시흥시 인선길 52,37.3775319,126.7829625,경기도,시흥시,공공
1044,시흥시 소래빛도서관,경기도 시흥시 비둘기공원로 25,37.4438392,126.7925775,경기도,시흥시,공공
1045,시흥시 정왕어린이도서관,경기도 시흥시 정왕시장길 45,37.3452203,126.7479977,경기도,시흥시,공공
1046,시흥시 신천도서관,경기도 시흥시 신천로 89-18,37.438379,126.7850242,경기도,시흥시,공공
1047,시흥시 매화도서관,경기도 시흥시 매화로 20,37.4175609,126.8155221,경기도,시흥시,공공
1048,시흥시 월곶도서관,경기도 시흥시 월곶해안로161번길 7,37.3887435,126.7362223,경기도,시흥시,공공
1049,시흥시 배곧도서관,경기도 시흥시 배곧4로 102,37.3762129,126.7290632,경기도,시흥시,공공
1050,성동구립숲속도서관,서울특별시 성동구 매봉길 49-29,37.5459681,127.0125058,서울특별시,성동구,공공
1051,경남대표도서관,경상남도 창원시 의창구 사림로45번길 59,35.2490494,128.6820973,경상남도,창원시 의창구,공공
1052,청소년 푸르미르 작은도서관,"서울특별시 용산구 이촌로71길 24, 청소년수련관 5층",37.5211362,126.9732353,서울특별시,용산구,작은
1053,은평구립은뜨락도서관,서울특별시 은평구 통일로 972,37.6123992,126.9292744,서울특별시,은평구,공공
1054,사당솔밭도서관,서울특별시 동작구 솔밭로 86,37.4840674,126.9673849,서울특별시,동작구,공공
1055,동작어린이도서관,서울특별시 동작구 장승배기로16길 98,37.5091646,126.9434213,서울특별시,동작구,공공
1056,대방어린이도서관,서울특별시 동작구 대방동길 55,37.5029826,126.9251559,서울특별시,동작구,공공
1057,약수도서관,서울특별시 동작구 양녕로22바길 64,37.4978365,126.9474396,서울특별시,동작구,공공
1058,동작샘터도서관,서울특별시 동작구 동작대로29길 63-26,37.4883609,126.9775741,서울특별시,동작구,작은
1059,다울작은도서관,서울특별시 동작구 사당로20길 132,37.4788487,126.973231,서울특별시,동작구,작은
1060,국사봉숲속작은도서관,서울특별시 동작구 양녕로23길 27,37.4956113,126.9388023,서울특별시,동작구,작은
1061,구립김영삼도서관,서울특별시 동작구 매봉로 1,37.5053584,126.949863,서울특별시,동작구,공공
1062,서대문구립이진아기념도서관,서울특별시 서대문구 독립문공원길 80,37.5743009,126.9559178,서울특별시,서대문구,공공
1063,홍은도담도서관,서울특별시 서대문구 홍은중앙로 129,37.6017786,126.9489927,서울특별시,서대문구,공공
1064,남가좌새롬어린이도서관,서울특별시 서대문구 증가로10길 16-15,37.5782918,126.9240346,서울특별시,서대문구,공공
1065,알음알음작은도서관,서울특별시 서대문구 경기대로 40,37.5628964,126.962342,서울특별시,서대문구,작은
1066,하늘샘작은도서관,서울특별시 서대문구 독립문로 27,37.5697695,126.9613207,서울특별시,서대문구,작은
1067,북아현마을 북카페,서울특별시 서대문구 북아현로 24,37.5594408,126.9570091,서울특별시,서대문구,작은
1068,아이누리작은도서관,서울특별시 서대문구 증가로 13-10,37.5692972,126.9308224,서울특별시,서대문구,작은
1069,행복작은도서관,서울특별시 서대문구 모래내로 334,37.579981,126.9341374,서울특별시,서대문구,작은
1070,논골작은도서관,서울특별시 서대문구 연희로41가길 33,37.591147,126.9337221,서울특별시,서대문구,작은
1071,파랑새작은도서관,서울특별시 서대문구 모래내로 15길 37,37.5732691,126.919663,서울특별시,서대문구,작은
1072,이팝꽃향기작은도서관,서울특별시 서대문구 불광천길 204,37.5836923,126.9109342,서울특별시,서대문구,작은
1073,늘푸른열린작은도서관,서울특별시 서대문구 수색로 100-55,37.5742842,126.9101562,서울특별시,서대문구,작은
1074,가슴따뜻한작은도서관,서울특별시 서대문구 응암로1길 10,37.5814481,126.9111617,서울특별시,서대문구,작은
1075,새싹작은도서관,서울특별시 서대문구 통일로27길 19,37.5831264,126.9483956,서울특별시,서대문구,작은
1076,문화촌작은도서관,서울특별시 서대문구 세검정로4길 32,37.5937421,126.9496787,서울특별시,서대문구,작은
1077,햇살작은도서관,서울특별시 서대문구 세검정로1길 45,37.5931931,126.9438887,서울특별시,서대문구,작은
1078,꿈이있는작은도서관,서울특별시 서대문구 통일로34길 27,37.5860669,126.9493506,서울특별시,서대문구,작은
1079,구로꿈나무어린이도서관,서울특별시 구로구 구로동로26길 54,37.4898684,126.8872465,서울특별시,구로구,공공
1080,꿈마을도서관,서울특별시 구로구 디지털로27다길 65,37.4871738,126.8902592,서울특별시,구로구,공공
1081,온누리도서관,서울특별시 구로구 구로중앙로27나길 9,37.4969154,126.8858064,서울특별시,구로구,공공
1082,개봉어린이도서관,서울특별시 구로구 경인로 318-15,37.4966989,126.8559033,서울특별시,구로구,공공
1083,하늘도서관,서울특별시 구로구 구로동로13길 68,37.4874326,126.8809177,서울특별시,구로구,공공
1084,개봉도서관,서울특별시 구로구 개봉로16길 30-11,37.4897388,126.8583705,서울특별시,구로구,공공
1085,글마루한옥어린이도서관,서울특별시 구로구 고척로27바길 7,37.5068616,126.8456141,서울특별시,구로구,공공
1086,신도림어린이영어작은도서관,"서울특별시 구로구 신도림로 40, 신도림동주민센터 2층",37.4897388,126.8583705,서울특별시,구로구,작은
1087,궁동어린이도서관,서울특별시 구로구 오리로 1352,37.4837252,126.8413333,서울특별시,구로구,공공
1088,구로기적의도서관,서울특별시 구로구 구로중앙로40길 24,37.5071053,126.8775035,서울특별시,구로구,공공
1089,금촌무지개작은도서관,"경기도 파주시 새꽃로 193, 금촌역사 내 1층",37.766106,126.774515,경기도,파주시,작은
1090,평택시립배다리도서관,경기도 평택시 죽백6로 20,37.0104896,127.143078,경기도,평택시,공공
1091,화성시립동탄다원이음터도서관,경기도 화성시 동탄순환대로 754-14,37.199327,127.0970177,경기도,화성시,공공
1092,화성시립송린이음터도서관,경기도 화성시 수노을2로 150,37.2793971,126.8228144,경기도,화성시,공공
1093,화성시립동탄목동이음터도서관,경기도 화성시 동탄순환대로20길 6,37.1894624,127.1290084,경기도,화성시,공공
1094,전주시립도서관 꽃심,전라북도 전주시 완산구 백제대로 306,35.8102151,127.1267053,전라북도,전주시 완산구,공공
1095,여수시립이순신도서관,전라남도 여수시 웅천6길 51,35.8102151,127.1267053,전라남도,여수시,공공
1096,경북도서관,경상북도 예천군 호명면 도청대로 200,36.5743881,128.4879321,경상북도,예천군,공공
1097,담작은도서관,강원도 춘천시 효자문길7번길 10,37.871844,127.7316012,강원도,춘천시,공공
